timestamp,frame_w,frame_h,track_id,lbl,live_conf,reason,decision,mode,distance,brightness,avg_mag,avg_ang_var,avg_mag_var,avg_area_var,rigid_ratio,m_score,g_score,identity,sim,th_high,th_mid,latency_ms
1778159939.461,640,480,6,UNCERTAIN,0.6,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,1.145,0.0,4.891,0.7793,1.53,86130.2,0.25,1.0,1.0,NA,0.0,0.0,0.0,44.5
1778159939.521,640,480,3,UNCERTAIN,0.57,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.866,0.0,0.566,1.5677,0.047,19985.5,0.25,0.751,1.0,NA,0.0,0.0,0.0,35.0
1778159939.521,640,480,4,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,35.0
1778159939.521,640,480,5,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,35.0
1778159939.528,640,480,6,SPOOF,0.299,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,1.179,0.0,5.011,0.0805,1.027,131091.2,0.375,0.561,1.0,NA,0.0,0.0,0.0,42.2
1778159939.593,640,480,3,UNCERTAIN,0.556,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.866,0.0,0.41,1.5664,0.036,22076.4,0.125,0.709,1.0,NA,0.0,0.0,0.0,37.1
1778159939.593,640,480,4,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,37.1
1778159939.593,640,480,5,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,37.1
1778159939.593,640,480,6,SPOOF,0.29,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,1.179,0.0,4.157,0.0686,0.817,184003.7,0.375,0.537,1.0,NA,0.0,0.0,0.0,37.1
1778159939.661,640,480,3,UNCERTAIN,0.56,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.859,0.0,0.463,1.5593,0.033,15630.9,0.125,0.724,1.0,NA,0.0,0.0,0.0,36.3
1778159939.661,640,480,4,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,36.3
1778159939.661,640,480,5,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,36.3
1778159939.661,640,480,6,SPOOF,0.168,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,1.159,0.0,4.595,0.0099,0.747,177051.2,0.5,0.42,1.0,NA,0.0,0.0,0.0,36.3
1778159939.751,640,480,3,UNCERTAIN,0.57,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.867,0.0,0.566,1.565,0.035,6852.2,0.25,0.751,1.0,NA,0.0,0.0,0.0,43.1
1778159939.751,640,480,4,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,43.1
1778159939.751,640,480,5,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,43.1
1778159939.752,640,480,6,SPOOF,0.097,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,1.153,0.0,4.971,0.0155,0.748,150871.2,0.625,0.431,1.0,NA,0.0,0.0,0.0,43.6
1778159939.817,640,480,3,UNCERTAIN,0.567,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.856,0.0,0.549,1.5736,0.04,15135.8,0.25,0.747,1.0,NA,0.0,0.0,0.0,36.7
1778159939.817,640,480,4,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,36.7
1778159939.817,640,480,5,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,36.7
1778159939.817,640,480,6,SPOOF,0.097,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,1.168,0.0,4.721,0.0146,0.678,103124.2,0.625,0.429,1.0,NA,0.0,0.0,0.0,36.7
1778159939.886,640,480,3,UNCERTAIN,0.568,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.844,0.0,0.543,0.7528,0.045,57551.0,0.25,0.745,1.0,NA,0.0,0.0,0.0,31.7
1778159939.886,640,480,4,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,31.7
1778159939.886,640,480,5,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,31.7
1778159939.886,640,480,6,SPOOF,0.171,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,1.271,0.0,4.775,0.0142,0.914,190457.2,0.5,0.428,1.0,NA,0.0,0.0,0.0,31.7
1778159939.984,640,480,3,SPOOF,0.351,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,0.844,0.0,0.456,0.1313,0.03,85774.7,0.25,0.384,1.0,NA,0.0,0.0,0.0,43.3
1778159939.984,640,480,4,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,43.3
1778159939.984,640,480,5,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,43.3
1778159939.984,640,480,6,SPOOF,0.168,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,1.271,0.0,3.789,0.0096,0.609,285683.8,0.5,0.419,1.0,NA,0.0,0.0,0.0,43.3
1778159940.056,640,480,3,SPOOF,0.353,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,0.844,0.0,0.456,0.1313,0.03,99802.4,0.25,0.384,1.0,NA,0.0,0.0,0.0,41.4
1778159940.056,640,480,4,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,41.4
1778159940.056,640,480,5,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,41.4
1778159940.056,640,480,6,SPOOF,0.168,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,1.271,0.0,3.789,0.0096,0.609,316649.2,0.5,0.419,1.0,NA,0.0,0.0,0.0,41.4
1778159940.127,640,480,3,SPOOF,0.371,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,0.856,0.0,0.809,0.1052,0.067,84562.7,0.375,0.426,1.0,NA,0.0,0.0,0.0,41.5
1778159940.127,640,480,4,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,41.5
1778159940.127,640,480,5,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,41.5
1778159940.129,640,480,6,SPOOF,0.219,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,1.427,0.0,6.657,0.0107,22.921,721634.7,0.375,0.421,1.0,NA,0.0,0.0,0.0,43.1
1778159940.188,640,480,3,UNCERTAIN,0.62,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.857,0.0,0.896,0.4247,0.077,67409.7,0.375,0.839,1.0,NA,0.0,0.0,0.0,35.5
1778159940.188,640,480,4,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,35.5
1778159940.188,640,480,5,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,35.5
1778159940.188,640,480,6,SPOOF,0.22,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,1.431,0.0,7.835,0.0122,23.2,977103.9,0.375,0.424,1.0,NA,0.0,0.0,0.0,35.5
1778159940.291,640,480,3,UNCERTAIN,0.631,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.856,0.0,0.918,0.4591,0.077,64912.2,0.25,0.845,1.0,NA,0.0,0.0,0.0,66.7
1778159940.291,640,480,4,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,66.7
1778159940.291,640,480,5,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,66.7
1778159940.295,640,480,6,SPOOF,0.22,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,1.615,0.0,8.048,0.0125,23.172,1401147.0,0.375,0.425,1.0,NA,0.0,0.0,0.0,70.2
1778159940.349,640,480,3,UNCERTAIN,0.626,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.856,0.0,0.815,0.4533,0.076,38800.0,0.125,0.817,1.0,NA,0.0,0.0,0.0,47.0
1778159940.349,640,480,4,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,47.0
1778159940.349,640,480,5,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,47.0
1778159940.351,640,480,6,SPOOF,0.216,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,1.615,0.0,7.673,0.0069,23.171,1377763.9,0.25,0.414,1.0,NA,0.0,0.0,0.0,49.0
1778159940.409,640,480,3,UNCERTAIN,0.636,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.864,0.0,0.784,1.0537,0.079,54397.2,0.125,0.809,1.0,NA,0.0,0.0,0.0,42.2
1778159940.409,640,480,4,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,42.2
1778159940.409,640,480,5,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,42.2
1778159940.411,640,480,6,SPOOF,0.215,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,1.543,0.0,7.994,0.0064,23.161,954552.4,0.25,0.413,1.0,NA,0.0,0.0,0.0,44.2
1778159940.473,640,480,3,UNCERTAIN,0.643,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.853,0.0,0.751,1.3851,0.105,42755.4,0.125,0.8,1.0,NA,0.0,0.0,0.0,35.4
1778159940.473,640,480,4,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,35.4
1778159940.473,640,480,5,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,35.4
1778159940.473,640,480,6,SPOOF,0.22,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,1.564,0.0,7.534,0.0126,22.917,827391.9,0.375,0.425,1.0,NA,0.0,0.0,0.0,35.4
1778159940.565,640,480,3,UNCERTAIN,0.652,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.853,0.0,0.751,1.3851,0.105,28244.5,0.125,0.8,1.0,NA,0.0,0.0,0.0,42.9
1778159940.565,640,480,4,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,42.9
1778159940.565,640,480,5,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,42.9
1778159940.565,640,480,6,SPOOF,0.22,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,1.564,0.0,7.534,0.0126,22.917,561893.4,0.375,0.425,1.0,NA,0.0,0.0,0.0,42.9
1778159940.63,640,480,3,UNCERTAIN,0.673,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.846,0.0,0.847,1.5544,0.114,22824.1,0.125,0.826,1.0,NA,0.0,0.0,0.0,39.0
1778159940.63,640,480,4,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,39.0
1778159940.63,640,480,5,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,39.0
1778159940.63,640,480,6,SPOOF,0.222,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,1.513,0.0,7.973,0.0148,22.924,155893.8,0.5,0.43,1.0,NA,0.0,0.0,0.0,39.0
1778159940.698,640,480,3,UNCERTAIN,0.645,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.857,0.0,0.518,1.7793,0.08,23254.5,0.0,0.738,1.0,NA,0.0,0.0,0.0,37.9
1778159940.698,640,480,4,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,37.9
1778159940.698,640,480,5,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,37.9
1778159940.698,640,480,6,SPOOF,0.102,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,1.501,0.0,4.328,0.0198,0.488,104805.4,0.625,0.44,1.0,NA,0.0,0.0,0.0,37.9
1778159940.784,640,480,3,UNCERTAIN,0.649,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.857,0.0,0.525,2.009,0.099,23254.5,0.0,0.74,1.0,NA,0.0,0.0,0.0,55.5
1778159940.784,640,480,4,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,55.5
1778159940.784,640,480,5,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,55.5
1778159940.784,640,480,6,SPOOF,0.112,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,1.524,0.0,3.308,0.033,0.256,45634.2,0.75,0.466,1.0,NA,0.0,0.0,0.0,55.5
1778159940.841,640,480,3,UNCERTAIN,0.643,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.857,0.0,0.392,1.9647,0.098,23646.6,0.0,0.705,1.0,NA,0.0,0.0,0.0,38.9
1778159940.841,640,480,4,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,38.9
1778159940.841,640,480,5,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,38.9
1778159940.846,640,480,6,SPOOF,0.187,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,1.524,0.0,2.274,0.0324,0.176,33373.2,0.625,0.465,1.0,NA,0.0,0.0,0.0,43.5
1778159940.915,640,480,3,UNCERTAIN,0.651,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.847,0.0,0.442,2.5474,0.118,31785.0,0.0,0.718,1.0,NA,0.0,0.0,0.0,40.3
1778159940.915,640,480,4,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,40.3
1778159940.915,640,480,5,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,40.3
1778159940.918,640,480,6,SPOOF,0.244,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,1.438,0.0,2.429,0.1029,0.182,50563.8,0.625,0.606,1.0,NA,0.0,0.0,0.0,43.3
1778159940.986,640,480,3,UNCERTAIN,0.648,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.856,0.0,0.471,1.9983,0.111,20317.7,0.0,0.726,1.0,NA,0.0,0.0,0.0,40.4
1778159940.986,640,480,4,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,40.4
1778159940.986,640,480,5,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,40.4
1778159940.986,640,480,6,SPOOF,0.245,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,1.526,0.0,1.931,0.1032,0.158,48522.5,0.625,0.606,1.0,NA,0.0,0.0,0.0,40.4
1778159941.059,640,480,3,UNCERTAIN,0.637,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.856,0.0,0.394,1.6122,0.07,21215.7,0.0,0.705,1.0,NA,0.0,0.0,0.0,42.8
1778159941.059,640,480,4,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,42.8
1778159941.059,640,480,5,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,42.8
1778159941.061,640,480,6,SPOOF,0.3,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,1.526,0.0,1.361,0.0963,0.066,40196.8,0.5,0.555,1.0,NA,0.0,0.0,0.0,45.5
1778159941.122,640,480,3,UNCERTAIN,0.649,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.839,0.0,0.501,1.6307,0.103,48745.5,0.125,0.734,1.0,NA,0.0,0.0,0.0,37.5
1778159941.122,640,480,4,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,37.5
1778159941.122,640,480,5,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,37.5
1778159941.122,640,480,6,SPOOF,0.242,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,1.54,0.0,1.669,0.0971,0.072,33010.2,0.625,0.594,1.0,NA,0.0,0.0,0.0,37.5
1778159941.206,640,480,3,UNCERTAIN,0.642,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.84,0.0,0.463,1.9791,0.1,63471.8,0.125,0.724,1.0,NA,0.0,0.0,0.0,38.6
1778159941.208,640,480,4,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,40.6
1778159941.208,640,480,5,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,40.6
1778159941.21,640,480,6,SPOOF,0.245,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,1.615,0.0,1.602,0.0964,0.069,66127.2,0.625,0.593,1.0,NA,0.0,0.0,0.0,42.7
1778159941.297,640,480,3,UNCERTAIN,0.633,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.84,0.0,0.387,1.7539,0.097,71112.2,0.125,0.703,1.0,NA,0.0,0.0,0.0,57.2
1778159941.297,640,480,4,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,57.2
1778159941.297,640,480,5,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,57.2
1778159941.301,640,480,6,SPOOF,0.294,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,1.615,0.0,1.287,0.0888,0.064,87469.8,0.5,0.521,1.0,NA,0.0,0.0,0.0,61.0
1778159941.383,640,480,3,UNCERTAIN,0.678,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.846,0.0,0.335,1.9854,0.07,60955.8,0.125,0.689,1.0,NA,0.0,0.0,0.0,62.8
1778159941.383,640,480,4,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,62.8
1778159941.383,640,480,5,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,62.8
1778159941.383,640,480,6,SPOOF,0.31,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,1.707,0.0,1.528,0.0768,0.038,156553.7,0.5,0.554,1.0,NA,0.0,0.0,0.0,62.8
1778159941.431,640,480,3,UNCERTAIN,0.64,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.836,0.0,0.515,1.9989,0.139,60003.5,0.25,0.737,1.0,NA,0.0,0.0,0.0,39.5
1778159941.431,640,480,4,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,39.5
1778159941.431,640,480,5,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,39.5
1778159941.431,640,480,6,SPOOF,0.242,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,1.638,0.0,1.793,0.0794,0.046,167856.0,0.625,0.559,1.0,NA,0.0,0.0,0.0,39.5
1778159941.508,640,480,3,UNCERTAIN,0.655,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.848,0.0,0.649,2.0439,0.173,60832.4,0.25,0.773,1.0,NA,0.0,0.0,0.0,40.9
1778159941.508,640,480,4,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,40.9
1778159941.508,640,480,5,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,40.9
1778159941.509,640,480,6,SPOOF,0.048,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,1.691,0.0,1.823,0.0184,0.049,103422.9,0.75,0.437,1.0,NA,0.0,0.0,0.0,41.4
1778159941.586,640,480,3,UNCERTAIN,0.65,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.848,0.0,0.57,1.9581,0.165,44075.2,0.25,0.752,1.0,NA,0.0,0.0,0.0,43.5
1778159941.586,640,480,4,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,43.5
1778159941.586,640,480,5,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,43.5
1778159941.586,640,480,6,SPOOF,0.127,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,1.691,0.0,1.53,0.0173,0.046,92728.8,0.625,0.435,1.0,NA,0.0,0.0,0.0,43.5
1778159941.649,640,480,3,UNCERTAIN,0.693,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.85,0.0,0.891,2.853,0.199,28237.2,0.25,0.838,1.0,NA,0.0,0.0,0.0,36.8
1778159941.649,640,480,4,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,36.8
1778159941.649,640,480,5,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,36.8
1778159941.649,640,480,6,SPOOF,0.059,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,1.764,0.0,1.838,0.0185,0.062,85057.7,0.75,0.437,1.0,NA,0.0,0.0,0.0,36.8
1778159941.736,640,480,3,REAL,0.737,High Confidence,BUFFERING,FRONTAL,0.852,128.0,1.276,3.8694,0.244,32954.7,0.125,0.94,1.0,NA,0.0,0.0,0.0,54.1
1778159941.736,640,480,4,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,54.1
1778159941.736,640,480,5,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,54.1
1778159941.738,640,480,6,SPOOF,0.064,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,1.796,0.0,1.934,0.0197,0.067,64863.9,0.75,0.439,1.0,NA,0.0,0.0,0.0,56.1
1778159941.806,640,480,3,REAL,0.762,High Confidence,BUFFERING,FRONTAL,0.855,132.4,2.024,3.3537,0.559,39568.8,0.125,1.0,1.0,NA,0.0,0.0,0.0,55.8
1778159941.806,640,480,4,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,55.8
1778159941.806,640,480,5,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,55.8
1778159941.808,640,480,6,SPOOF,0.072,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,1.888,0.0,2.166,0.0267,0.176,98948.5,0.75,0.453,1.0,NA,0.0,0.0,0.0,58.4
1778159941.878,640,480,3,REAL,0.763,High Confidence,BUFFERING,FRONTAL,0.855,132.4,2.024,3.3537,0.559,38054.7,0.125,1.0,1.0,NA,0.0,0.0,0.0,56.4
1778159941.878,640,480,4,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,56.4
1778159941.878,640,480,5,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,56.4
1778159941.879,640,480,6,SPOOF,0.075,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,1.888,0.0,2.166,0.0267,0.176,100008.6,0.75,0.453,1.0,NA,0.0,0.0,0.0,58.1
1778159941.945,640,480,3,REAL,0.754,High Confidence,BUFFERING,FRONTAL,0.846,131.8,3.241,2.5731,0.816,37850.4,0.125,1.0,1.0,NA,0.0,0.0,0.0,55.1
1778159941.945,640,480,4,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,55.1
1778159941.945,640,480,5,NA,0.0,No detection match,NO_MATCH,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,55.1
1778159941.948,640,480,6,SPOOF,0.076,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,1.818,0.0,2.263,0.024,0.175,100658.9,0.75,0.448,1.0,NA,0.0,0.0,0.0,58.1
1778159942.013,640,480,3,REAL,0.753,High Confidence,BUFFERING,FRONTAL,0.846,131.8,3.06,2.5596,0.747,12781.4,0.0,1.0,1.0,NA,0.0,0.0,0.0,54.8
